"id","mean","mode","lower","upper","variance"
"Linear_Carbapenems:Enterobacter",-0.859950215759462,-0.12,-5.53818229610837,3.52645304841456,5.30959515824521
"Linear_Carbapenems:Enterobacter",-0.859950215759462,0.6,-5.53818229610837,3.52645304841456,5.30959515824521
"Linear_Carbapenems:Escherichia",0.889355873922313,0.47,-3.89775230003391,5.74899974080724,6.07456407887553
"Linear_Carbapenems:Klebsiella",0.368510949972817,0.38,-3.52476357453043,4.38092783505724,3.96466327755922
"Linear_Carbapenems:Morganella",6.94827673268528,6.5,1.89069128286283,11.9155957422849,6.70220832407566
"Linear_Carbapenems:Proteus",0.453771916182724,0.65,-4.33409537946006,5.18335556839112,6.11719403262456
"Linear_Carbapenems:Pseudomonas",3.0039032296587,3.66,-1.88593485725196,7.78073480467296,6.0458123839476
"Linear_Carbapenems:Staphylococcus",3.38614982343447,3.05,-0.637695509610682,7.66314355043958,4.48328985239261
"Linear_Carbapenems:Stenotrophomonas",-1.18776895320373,0.26,-6.5078889137765,4.08432176033833,7.27216367250218
"Linear_Carbapenems:Streptococcus",-1.95152164084462,-1.62,-6.00522072603497,2.40559254550613,4.63808727158142
"Linear_Cephalosporins:Acinetobacter",3.86321641284627,3.61,0.178717907667425,7.43286514611331,3.46427211273292
"Linear_Cephalosporins:Acinetobacter",3.86321641284627,4.1,0.178717907667425,7.43286514611331,3.46427211273292
"Linear_Cephalosporins:Citrobacter",0.843026626013615,0.51,-4.98024679954698,6.20360088258889,8.01130030458667
"Linear_Cephalosporins:Enterobacter",2.49538029625377,2.86,-1.89108481526279,6.86595286929329,5.06230194277281
"Linear_Cephalosporins:Enterococcus",5.2383305402984,4.54,1.8598353055881,8.80125191012583,3.13531109674526
"Linear_Cephalosporins:Escherichia",-0.847731417702179,-0.66,-5.16735710214434,2.93851963456567,4.24904460652035
"Linear_Cephalosporins:Haemophilus",-0.903256649967978,-1.33,-3.87192795045769,2.4115557353915,2.55542939642616
"Linear_Cephalosporins:Klebsiella",1.72828565315863,1.54,-1.98007724454941,5.56846880608648,3.67419721700739
"Linear_Cephalosporins:Klebsiella",1.72828565315863,2.1,-1.98007724454941,5.56846880608648,3.67419721700739
"Linear_Cephalosporins:Moraxella",-3.33131018868628,-4.34,-7.94334158966801,1.72866337125884,5.90437445170049
"Linear_Cephalosporins:Moraxella",-3.33131018868628,-2.96,-7.94334158966801,1.72866337125884,5.90437445170049
"Linear_Cephalosporins:Morganella",6.03656183978351,4.77,2.27000011226455,10.0094027758167,4.01585003398612
"Linear_Cephalosporins:Neisseria",3.53790581977518,2.71,-1.39627692237504,8.38364632728768,6.20698782361101
"Linear_Cephalosporins:Proteus",2.02097752002329,1.62,-2.26036516752869,6.04508707161604,4.482629551185
"Linear_Cephalosporins:Proteus",2.02097752002329,2.22,-2.26036516752869,6.04508707161604,4.482629551185
"Linear_Cephalosporins:Providencia",-1.19486838579517,0.15,-7.04154505756711,4.14455270055726,8.56648231121911
"Linear_Cephalosporins:Pseudomonas",2.66198879153747,3.17,-0.281890987148382,5.64544718216844,2.28673474875369
"Linear_Cephalosporins:Staphylococcus",1.26552699337956,1.63,-1.66700541184699,4.40858632007947,2.39422038041781
"Linear_Cephalosporins:Stenotrophomonas",0.244140172856232,0.04,-3.78678970715433,3.7309149182942,3.6753854379603
"Linear_Cephalosporins:Streptococcus",-3.72091595576004,-4.1,-6.66794897568204,-0.54800306295651,2.41453490264048
"Linear_Glycopeptides:Aerococcus",3.5292614391358,4.88,-4.30023787751642,10.7135727233182,13.9196953584548
"Linear_Glycopeptides:Enterococcus",6.2302700266064,6.63,2.26677269406629,10.3305100628542,4.28864018058697
"Linear_Glycopeptides:Kocuria",0.769123029786466,0.9,-5.49409909744382,7.0724854881843,10.2801949876539
"Linear_Glycopeptides:Pseudomonas",4.622451013665,3.58,0.262237404862035,8.57547428746817,4.57632418875692
"Linear_Glycopeptides:Staphylococcus",7.42874950956832,5.09,2.18573196350244,12.153556655236,6.57784887180934
"Linear_Glycopeptides:Staphylococcus",7.42874950956832,7.4,2.18573196350244,12.153556655236,6.57784887180934
"Linear_Glycopeptides:Streptococcus",-0.0610293476110347,-1.18,-4.22646446275373,4.10622192852143,4.42877989511153
"Linear_Imidazoles:Helicobacter",3.54995053039306,4.73,-1.5140821665546,8.81591308728762,6.84031476331618
"Linear_Imidazoles:Helicobacter",3.54995053039306,5.47,-1.5140821665546,8.81591308728762,6.84031476331618
"Linear_Lincosamides:Aerococcus",2.83589227501393,1.29,-4.40327310694967,9.33537062149161,12.3866935942981
"Linear_Lincosamides:Clostridium",1.74496637938634,1.18,-2.27216585673886,5.43463833737655,3.72973376649476
"Linear_Lincosamides:Clostridium",1.74496637938634,1.55,-2.27216585673886,5.43463833737655,3.72973376649476
"Linear_Lincosamides:Cutibacterium",4.88960994770608,3.62,-1.65048205349448,11.5598037343654,11.0429961062377
"Linear_Lincosamides:Cutibacterium",4.88960994770608,5.39,-1.65048205349448,11.5598037343654,11.0429961062377
"Linear_Lincosamides:Kocuria",-0.762896592014606,-1.48,-6.85701693776201,5.49723617949899,10.1881662195999
"Linear_Lincosamides:Kocuria",-0.762896592014606,0.41,-6.85701693776201,5.49723617949899,10.1881662195999
"Linear_Lincosamides:Staphylococcus",4.17572173523392,4.89,0.580574415150437,7.77523281853316,3.47457211918315
"Linear_Lincosamides:Streptococcus",-0.560976083282512,-1.14,-4.57235079186926,3.66615878532282,4.42071464793406
"Linear_Macrolides:Aerococcus",3.25047024605975,3.8,-3.11682919132722,9.37782676768498,10.1791747911918
"Linear_Macrolides:Campylobacter",0.854438263280101,-2.36,-4.94729338430021,6.37926511322661,8.25030139264996
"Linear_Macrolides:Campylobacter",0.854438263280101,1.24,-4.94729338430021,6.37926511322661,8.25030139264996
"Linear_Macrolides:Clostridium",1.77815550851816,2.1,-1.9134207782806,5.47082431035982,3.69248986362557
"Linear_Macrolides:Cutibacterium",2.38072362357389,2.77,-2.86342999251176,7.83440815574585,7.49747695836944
"Linear_Macrolides:Haemophilus",-0.482452878956252,-1.53,-5.75974386983866,4.51584288294114,6.9745626040084
"Linear_Macrolides:Helicobacter",0.323456795229805,0.27,-3.86962375581266,4.56166908057787,4.66948759296369
"Linear_Macrolides:Klebsiella",0.0966618522482856,0.9,-3.7797218442912,4.08408363803476,4.00271429229489
"Linear_Macrolides:Kocuria",0.0990172532640184,0.35,-6.96178135459841,6.37249570268105,11.6619991319893
"Linear_Macrolides:Moraxella",-1.54028808527402,-0.26,-6.50023422451478,3.34604614926407,6.40014178248109
"Linear_Macrolides:Neisseria",5.81251764121921,5.34,1.20256151835983,10.5488998609151,5.75155653629558
"Linear_Macrolides:Neisseria",5.81251764121921,5.48,1.20256151835983,10.5488998609151,5.75155653629558
"Linear_Macrolides:Neisseria",5.81251764121921,6.03,1.20256151835983,10.5488998609151,5.75155653629558
"Linear_Macrolides:Neisseria",5.81251764121921,6.69,1.20256151835983,10.5488998609151,5.75155653629558
"Linear_Macrolides:Neisseria",5.81251764121921,6.7,1.20256151835983,10.5488998609151,5.75155653629558
"Linear_Macrolides:Pseudomonas",3.61536950978777,3.53,-0.240384300610354,7.54194779380522,3.84893377499927
"Linear_Macrolides:Shigella",4.44646230005482,3.98,-0.741310503713323,9.3481217531528,6.51825011800495
"Linear_Macrolides:Shigella",4.44646230005482,5.45,-0.741310503713323,9.3481217531528,6.51825011800495
"Linear_Macrolides:Staphylococcus",2.73517754746064,2.9,-1.89221944788159,7.61686862892267,5.76150019434726
"Linear_Macrolides:Streptococcus",-1.51744979500969,-1.93,-5.95884070024416,3.13427897424948,5.30630805466062
"Linear_Macrolides:Streptococcus",-1.51744979500969,-1.26,-5.95884070024416,3.13427897424948,5.30630805466062
"Linear_Monobactams:Citrobacter",0.668068656465933,-1.1,-5.43975129837522,6.74548903084804,9.7378017978166
"Linear_Monobactams:Enterobacter",1.19641735308532,1.03,-3.88777715267461,6.62374763314329,7.20898627716308
"Linear_Monobactams:Escherichia",0.393561668246174,-0.04,-4.6002131111707,5.24419381360178,6.29153389380155
"Linear_Monobactams:Klebsiella",2.19485872180253,2.15,-2.74959473763929,7.57056603867097,6.8780352645658
"Linear_Monobactams:Proteus",0.816428350390183,0.34,-5.00253026355361,6.62978470110306,8.56812628742561
"Linear_Monobactams:Proteus",0.816428350390183,0.48,-5.00253026355361,6.62978470110306,8.56812628742561
"Linear_Monobactams:Proteus",0.816428350390183,1.03,-5.00253026355361,6.62978470110306,8.56812628742561
"Linear_Monobactams:Proteus",0.816428350390183,2.55,-5.00253026355361,6.62978470110306,8.56812628742561
"Linear_Monobactams:Providencia",-1.88297048653444,0.13,-9.32455867355617,4.77897908268406,12.9519740486347
"Linear_Monobactams:Pseudomonas",3.30529774144309,3.53,-2.37789317532412,8.55996361410447,7.76188760448151
"Linear_Nitrofurans:Escherichia",1.96178940524204,1.51,-2.67531266925018,7.09907285495721,6.28564127013607
"Linear_Nitrofurans:Helicobacter",-2.1433274529221,-2.06,-6.99115717228217,2.27720033124901,5.75751183696035
"Linear_Nitrofurans:Klebsiella",1.49996174415778,0.26,-3.68018659191998,6.27464295523831,6.58751299930861
"Linear_Nitrofurans:Proteus",0.760142240769696,0.22,-4.40829605783594,6.41221401386263,7.56796944508021
"Linear_Other:Enterobacter",1.45143107553525,1.65,-3.95083502927852,6.58393132571722,7.39328236543845
"Linear_Other:Enterococcus",2.96875517203704,2.38,-2.40550564149579,8.97934145663489,8.15368617588216
"Linear_Other:Enterococcus",2.96875517203704,3.7,-2.40550564149579,8.97934145663489,8.15368617588216
"Linear_Other:Escherichia",2.63392794677581,2.4,-2.19653809457735,7.25909889565856,5.75409208508079
"Linear_Other:Klebsiella",0.419030455524386,1.37,-5.02642999378922,6.10110418545019,7.80669550667713
"Linear_Other:Morganella",6.26963855738045,5.37,1.06762661769023,11.6231499582624,7.22706019804565
"Linear_Other:Morganella",6.26963855738045,6.97,1.06762661769023,11.6231499582624,7.22706019804565
"Linear_Other:Providencia",0.0898715760607276,-0.97,-6.84480386786144,7.2509218912438,12.7495653523158
"Linear_Other:Providencia",0.0898715760607276,0.28,-6.84480386786144,7.2509218912438,12.7495653523158
"Linear_Other:Pseudomonas",3.34609333521521,1.94,-1.79718832599511,8.13761956196221,6.56766432563024
"Linear_Other:Pseudomonas",3.34609333521521,2.17,-1.79718832599511,8.13761956196221,6.56766432563024
"Linear_Other:Staphylococcus",1.05394176862708,0.43,-4.60325416615952,6.4799633743909,7.85449889387664
"Linear_Other:Streptococcus",-1.13928349165072,-0.93,-5.12669797993174,2.75898313571828,4.06123081644815
"Linear_Penicillins:Acinetobacter",3.50372680831625,2.79,-0.40800097227028,7.41631249268957,3.94228698543171
"Linear_Penicillins:Acinetobacter",3.50372680831625,4.65,-0.40800097227028,7.41631249268957,3.94228698543171
"Linear_Penicillins:Aerococcus",-0.547148461300428,-1.6,-7.13301563863191,5.5632078929429,10.3529606840913
"Linear_Penicillins:Aerococcus",-0.547148461300428,-0.48,-7.13301563863191,5.5632078929429,10.3529606840913
"Linear_Penicillins:Citrobacter",1.22924204990525,-0.16,-3.86538061559405,6.29862889177384,6.68521869431106
"Linear_Penicillins:Enterobacter",-0.352238608102641,-0.09,-4.9551829092617,4.32918745449743,5.42610512965106
"Linear_Penicillins:Enterococcus",5.43681735318115,6.14,0.894541255800095,9.66572855087218,4.90470101291728
"Linear_Penicillins:Escherichia",-0.436408526853342,0.18,-4.2624715136936,3.48866782647677,3.85831714734776
"Linear_Penicillins:Haemophilus",-1.45637968566505,-2.66,-5.64468979590488,3.00610622995411,4.82391755125829
"Linear_Penicillins:Haemophilus",-1.45637968566505,-0.56,-5.64468979590488,3.00610622995411,4.82391755125829
"Linear_Penicillins:Helicobacter",0.900113607662115,1.24,-3.98920631394624,5.79431611398913,6.14247880118981
"Linear_Penicillins:Klebsiella",0.901190288587779,0.1,-3.97760969693229,5.57684277097089,5.90922418896942
"Linear_Penicillins:Klebsiella",0.901190288587779,1.11,-3.97760969693229,5.57684277097089,5.90922418896942
"Linear_Penicillins:Klebsiella",0.901190288587779,1.32,-3.97760969693229,5.57684277097089,5.90922418896942
"Linear_Penicillins:Kocuria",-2.63306432836142,-2.31,-9.3397627999746,3.72199692003382,11.0368146327079
"Linear_Penicillins:Moraxella",-1.31911273391013,-3.16,-7.0256863524362,3.90293507320386,7.68588067684323
"Linear_Penicillins:Morganella",4.99680547308605,2.93,-0.792398823180811,10.9065445001789,8.96188366015262
"Linear_Penicillins:Neisseria",0.36692995520706,-0.55,-5.68726247913649,6.10962958611303,8.94214816333943
"Linear_Penicillins:Neisseria",0.36692995520706,0.82,-5.68726247913649,6.10962958611303,8.94214816333943
"Linear_Penicillins:Proteus",0.798064479886613,0.93,-3.09689955609379,4.77743915522409,4.12279135193217
"Linear_Penicillins:Providencia",-1.88688664566803,-2.49,-8.36166435533508,4.21651366042983,10.4267595440485
"Linear_Penicillins:Providencia",-1.88688664566803,0.26,-8.36166435533508,4.21651366042983,10.4267595440485
"Linear_Penicillins:Pseudomonas",2.05216381044483,1.97,-2.09059738696826,5.95960304805418,4.14341995616978
"Linear_Penicillins:Salmonella",-2.64103806834319,-4.08,-8.31024062000069,2.94301451336847,8.44969681233265
"Linear_Penicillins:Shigella",0.326006279538295,-0.65,-4.58679569062833,5.17661792257429,6.0898214055784
"Linear_Penicillins:Shigella",0.326006279538295,-0.36,-4.58679569062833,5.17661792257429,6.0898214055784
"Linear_Penicillins:Shigella",0.326006279538295,0.79,-4.58679569062833,5.17661792257429,6.0898214055784
"Linear_Penicillins:Staphylococcus",1.35832665854683,2.22,-3.23732012620501,6.10408546921548,5.51195775173045
"Linear_Penicillins:Staphylococcus",1.35832665854683,2.5,-3.23732012620501,6.10408546921548,5.51195775173045
"Linear_Penicillins:Stenotrophomonas",-0.236844613312696,0.07,-4.99990170417163,4.72067978865393,6.20432729383739
"Linear_Penicillins:Streptococcus",-1.66478909920158,-1.38,-6.32541167336375,3.1116616459798,5.91557704957514
"Linear_Polymyxins:Acinetobacter",3.93748206752709,2.96,-1.5609159151447,9.72269240199024,8.18221549084519
"Linear_Polymyxins:Pseudomonas",-0.149029585537615,-1.68,-5.24182939608398,5.41489250940517,7.10656300816321
"Linear_Polymyxins:Pseudomonas",-0.149029585537615,-1.44,-5.24182939608398,5.41489250940517,7.10656300816321
"Linear_Polymyxins:Pseudomonas",-0.149029585537615,0.57,-5.24182939608398,5.41489250940517,7.10656300816321
"Linear_Polymyxins:Stenotrophomonas",1.26757816601599,0.26,-4.55918889135914,6.79855739580798,8.53902639026895
"Linear_Polymyxins:Stenotrophomonas",1.26757816601599,0.32,-4.55918889135914,6.79855739580798,8.53902639026895
"Linear_Polymyxins:Stenotrophomonas",1.26757816601599,0.57,-4.55918889135914,6.79855739580798,8.53902639026895
"Linear_Quinolones:Acinetobacter",9.10097252899821,8.97,3.88857079586967,14.058489649087,6.66283633598337
"Linear_Quinolones:Acinetobacter",9.10097252899821,9.47,3.88857079586967,14.058489649087,6.66283633598337
"Linear_Quinolones:Campylobacter",3.46570043219883,4.63,-2.42658912135636,9.3155959620292,9.01884172128028
"Linear_Quinolones:Citrobacter",6.25172448238095,6.39,1.43914264062799,10.7949094914677,5.57472072521706
"Linear_Quinolones:Clostridium",6.23978650367292,5.3,0.8692805395045,11.3912473869091,7.10038156215736
"Linear_Quinolones:Enterobacter",5.60346957098134,5.11,2.05336483988162,9.40951797624906,3.55415811346245
"Linear_Quinolones:Enterococcus",9.25654271844659,8.5,5.6826035346962,12.8894386293839,3.36205438719156
"Linear_Quinolones:Enterococcus",9.25654271844659,8.99,5.6826035346962,12.8894386293839,3.36205438719156
"Linear_Quinolones:Enterococcus",9.25654271844659,9.58,5.6826035346962,12.8894386293839,3.36205438719156
"Linear_Quinolones:Enterococcus",9.25654271844659,9.82,5.6826035346962,12.8894386293839,3.36205438719156
"Linear_Quinolones:Escherichia",7.01934565768432,6.61,2.75791135013777,11.1822160610731,4.51758919323915
"Linear_Quinolones:Haemophilus",3.68400017707755,2.01,-1.46065931236906,8.7954471449597,7.02515450483924
"Linear_Quinolones:Haemophilus",3.68400017707755,2.17,-1.46065931236906,8.7954471449597,7.02515450483924
"Linear_Quinolones:Haemophilus",3.68400017707755,2.24,-1.46065931236906,8.7954471449597,7.02515450483924
"Linear_Quinolones:Haemophilus",3.68400017707755,3.49,-1.46065931236906,8.7954471449597,7.02515450483924
"Linear_Quinolones:Haemophilus",3.68400017707755,4.21,-1.46065931236906,8.7954471449597,7.02515450483924
"Linear_Quinolones:Haemophilus",3.68400017707755,4.35,-1.46065931236906,8.7954471449597,7.02515450483924
"Linear_Quinolones:Haemophilus",3.68400017707755,4.63,-1.46065931236906,8.7954471449597,7.02515450483924
"Linear_Quinolones:Helicobacter",5.64786122531248,6.8,0.853529074341171,10.0898998860382,5.44037466018369
"Linear_Quinolones:Klebsiella",6.12745087861781,7.5,1.00782010336034,10.7605564185593,6.1112593112668
"Linear_Quinolones:Kocuria",4.51667567228182,2.31,-1.16858021589635,10.4449869446958,8.61191081472167
"Linear_Quinolones:Morganella",6.9846920686551,6.62,1.43074583982438,12.5071571250662,7.95846621011674
"Linear_Quinolones:Morganella",6.9846920686551,6.86,1.43074583982438,12.5071571250662,7.95846621011674
"Linear_Quinolones:Mycobacterium",1.42376921423856,1.3,-1.8942646940281,4.7949353043073,2.85342262138809
"Linear_Quinolones:Neisseria",7.43417806128272,7.6,1.30644447375458,13.1356943672241,9.09978685152781
"Linear_Quinolones:Proteus",5.30584114654338,4.8,-0.367045045330351,10.7745560083383,8.11619480058757
"Linear_Quinolones:Providencia",1.55469898021144,1.42,-4.57750298679992,7.46194842050235,9.69637950223803
"Linear_Quinolones:Providencia",1.55469898021144,2.12,-4.57750298679992,7.46194842050235,9.69637950223803
"Linear_Quinolones:Pseudomonas",7.30571995603544,5.92,3.22118110441663,11.7199890111992,4.75858272496079
"Linear_Quinolones:Pseudomonas",7.30571995603544,7.34,3.22118110441663,11.7199890111992,4.75858272496079
"Linear_Quinolones:Pseudomonas",7.30571995603544,7.43,3.22118110441663,11.7199890111992,4.75858272496079
"Linear_Quinolones:Salmonella",2.98264344038134,3.99,-0.976897021780851,7.31566412548682,4.5101886439212
"Linear_Quinolones:Shigella",6.37602035827202,4.95,1.36435775940636,10.9412152027074,6.00558739222552
"Linear_Quinolones:Staphylococcus",11.5619449653508,11.42,7.28113347790149,15.7655299143693,4.82249939218427
"Linear_Quinolones:Stenotrophomonas",3.07031656478254,2.53,-1.21639405639019,7.51782495774346,4.8814502954431
"Linear_Quinolones:Stenotrophomonas",3.07031656478254,3.6,-1.21639405639019,7.51782495774346,4.8814502954431
"Linear_Quinolones:Streptococcus",2.3092532067934,1.82,-1.58805994740498,6.46271694552168,4.08854276588208
"Linear_Quinolones:Streptococcus",2.3092532067934,2.75,-1.58805994740498,6.46271694552168,4.08854276588208
"Linear_Steroins:Staphylococcus",3.81800895477775,3.59,-0.823941434068644,8.85060518983012,6.2637376606502
"Linear_Streptogramins:Streptococcus",-0.148813907250159,0.24,-4.81381017151379,4.8598280570235,6.32203341718951
"Linear_Streptogramins:Streptococcus",-0.148813907250159,0.36,-4.81381017151379,4.8598280570235,6.32203341718951
"Linear_Streptogramins:Streptococcus",-0.148813907250159,0.86,-4.81381017151379,4.8598280570235,6.32203341718951
"Linear_Sulfonamides and Trimethoprim:Aerococcus",3.85262673334624,3.61,-3.26063593675471,10.7673628272904,12.7225578173491
"Linear_Sulfonamides and Trimethoprim:Aerococcus",3.85262673334624,4.82,-3.26063593675471,10.7673628272904,12.7225578173491
"Linear_Sulfonamides and Trimethoprim:Aerococcus",3.85262673334624,4.89,-3.26063593675471,10.7673628272904,12.7225578173491
"Linear_Sulfonamides and Trimethoprim:Citrobacter",2.51059753621984,3.16,-3.16005591398363,8.49702359934689,8.71050407734943
"Linear_Sulfonamides and Trimethoprim:Enterobacter",0.555807341172836,1.04,-3.03189071302841,4.77170156185651,3.95410397333425
"Linear_Sulfonamides and Trimethoprim:Escherichia",0.747883057474524,0.98,-3.78801057002438,5.24991132293353,5.49391650127308
"Linear_Sulfonamides and Trimethoprim:Escherichia",0.747883057474524,1.19,-3.78801057002438,5.24991132293353,5.49391650127308
"Linear_Sulfonamides and Trimethoprim:Haemophilus",-0.825563730084268,-1.57,-4.52791116986682,2.91490865281371,3.55566842618751
"Linear_Sulfonamides and Trimethoprim:Klebsiella",0.0256345800518054,0.81,-3.28935513372057,3.00626927527507,2.55387429726761
"Linear_Sulfonamides and Trimethoprim:Kocuria",-0.487442127934822,-2.56,-7.09753308538235,6.2895604182741,11.7267039151602
"Linear_Sulfonamides and Trimethoprim:Moraxella",-2.15128657471319,-1.97,-6.94483173325438,2.54125819350947,5.82042516079661
"Linear_Sulfonamides and Trimethoprim:Morganella",6.33728717839063,5.22,2.03442881679475,11.2392308982747,5.45240729077231
"Linear_Sulfonamides and Trimethoprim:Proteus",2.72931698732963,3.61,-2.21703380619422,8.06630467176326,6.82781187097135
"Linear_Sulfonamides and Trimethoprim:Providencia",-0.194087268778784,1.38,-6.16867843985641,5.4036833144853,8.83725479840029
"Linear_Sulfonamides and Trimethoprim:Pseudomonas",4.43523827248711,4.02,0.581608295338321,8.92039919745508,4.59146103645035
"Linear_Sulfonamides and Trimethoprim:Pseudomonas",4.43523827248711,5.03,0.581608295338321,8.92039919745508,4.59146103645035
"Linear_Sulfonamides and Trimethoprim:Salmonella",-1.6341066978574,-2.5,-6.6043267550856,3.50864652914308,6.72324815111282
"Linear_Sulfonamides and Trimethoprim:Salmonella",-1.6341066978574,-0.54,-6.6043267550856,3.50864652914308,6.72324815111282
"Linear_Sulfonamides and Trimethoprim:Shigella",0.151099045157678,0.87,-4.81187470475499,5.62142733161922,7.23029341309347
"Linear_Sulfonamides and Trimethoprim:Staphylococcus",0.731566967950613,0.78,-3.24861939900078,4.92596067349436,4.26012754337459
"Linear_Sulfonamides and Trimethoprim:Stenotrophomonas",0.576540165147369,-0.87,-3.66539429323997,4.57353265990842,4.4941052989206
"Linear_Sulfonamides and Trimethoprim:Stenotrophomonas",0.576540165147369,0.29,-3.66539429323997,4.57353265990842,4.4941052989206
"Linear_Sulfonamides and Trimethoprim:Streptococcus",-2.92945090771583,-3.59,-7.32845097368087,1.288260303533,4.84019796227571
"Linear_Tetracyclines:Acinetobacter",5.59883056082088,6.7,1.11325121870691,9.94492447431034,5.15379441972602
"Linear_Tetracyclines:Citrobacter",3.77570755779117,2.54,-1.83921577685655,9.24063625366567,7.90653448432273
"Linear_Tetracyclines:Clostridium",3.36373914170916,2.68,-1.33903232256034,8.47117174137439,6.23512067484062
"Linear_Tetracyclines:Cutibacterium",4.23461968963567,5.11,-1.60001186157813,10.5908548418229,9.69070159252023
"Linear_Tetracyclines:Enterobacter",2.3385827189206,3.53,-1.57233803643073,6.10994169523797,3.88944380045854
"Linear_Tetracyclines:Enterococcus",3.26741425948828,4.03,-1.9907519845853,8.12309631854723,6.54534615330004
"Linear_Tetracyclines:Enterococcus",3.26741425948828,4.66,-1.9907519845853,8.12309631854723,6.54534615330004
"Linear_Tetracyclines:Escherichia",1.11681700003933,1.56,-2.63308885387585,4.49873989445278,3.26363804746138
"Linear_Tetracyclines:Helicobacter",-0.591714799736034,-1.8,-4.1304500280275,2.55066902789653,2.83628111315145
"Linear_Tetracyclines:Helicobacter",-0.591714799736034,0.15,-4.1304500280275,2.55066902789653,2.83628111315145
"Linear_Tetracyclines:Klebsiella",5.57608304374308,5.24,0.893986182398826,10.7306195831719,6.20121252175815
"Linear_Tetracyclines:Morganella",4.34947715691666,4.98,-0.51803233077424,9.22781826810924,6.19197932558634
"Linear_Tetracyclines:Morganella",4.34947715691666,5.46,-0.51803233077424,9.22781826810924,6.19197932558634
"Linear_Tetracyclines:Neisseria",2.53547568155146,2.3,-2.18863966390328,7.09370212541156,5.51116172814546
"Linear_Tetracyclines:Proteus",1.45609185229479,1,-3.77694639366183,6.39419382236781,6.65602403609118
"Linear_Tetracyclines:Providencia",-3.08805741413609,-2.25,-8.66892052834543,2.22939428853601,7.94148092388124
"Linear_Tetracyclines:Pseudomonas",8.26397202884393,7.37,4.66089691975932,12.1969537360806,3.67049354698787
"Linear_Tetracyclines:Pseudomonas",8.26397202884393,7.42,4.66089691975932,12.1969537360806,3.67049354698787
"Linear_Tetracyclines:Pseudomonas",8.26397202884393,7.64,4.66089691975932,12.1969537360806,3.67049354698787
"Linear_Tetracyclines:Pseudomonas",8.26397202884393,8.73,4.66089691975932,12.1969537360806,3.67049354698787
"Linear_Tetracyclines:Staphylococcus",3.78802214105359,4.36,-0.866202053526909,8.75897532056369,5.98098999180278
"Linear_Tetracyclines:Stenotrophomonas",0.859108328885918,-0.43,-2.87978763764703,5.1393590492458,4.15411660150694
"Linear_Tetracyclines:Streptococcus",-2.20678657427796,-2.23,-3.8281817124737,-0.630552522777751,0.65659039192185
"Quadratic_Aminoglycosides:Acinetobacter",-4.11709805757631,-4.04,-6.4036254322668,-1.75968085926982,1.40454684918298
"Quadratic_Aminoglycosides:Aerococcus",-1.6736753870327,-2.52,-7.90871077490008,4.88202822470524,10.3514190482106
"Quadratic_Aminoglycosides:Citrobacter",-2.3710958503006,-3.25,-7.5153282001803,3.12267992560126,7.17224230328929
"Quadratic_Aminoglycosides:Enterobacter",-2.72685766334901,-2.34,-6.62889210604759,1.05009348527634,3.93996109828414
"Quadratic_Aminoglycosides:Enterococcus",-6.7532351941798,-7.88,-10.7935321609423,-2.6280563875646,4.35151715747016
"Quadratic_Aminoglycosides:Enterococcus",-6.7532351941798,-6.94,-10.7935321609423,-2.6280563875646,4.35151715747016
"Quadratic_Aminoglycosides:Escherichia",-0.599150461961555,-0.26,-3.65878606458006,2.3056326680259,2.23504005053957
"Quadratic_Aminoglycosides:Haemophilus",0.239946096114762,0.51,-3.84626508562473,4.53525179683392,4.52569452176267
"Quadratic_Aminoglycosides:Klebsiella",-1.47430669504623,-1.53,-5.14012679157243,2.49054917771968,3.81992172824587
"Quadratic_Aminoglycosides:Kocuria",0.400981390733087,-0.32,-5.80508797279796,7.14728662876956,10.8148762104783
"Quadratic_Aminoglycosides:Moraxella",1.90564358652088,-0.32,-3.39345109348538,7.49807401222903,7.6282817267271
"Quadratic_Aminoglycosides:Moraxella",1.90564358652088,2.48,-3.39345109348538,7.49807401222903,7.6282817267271
"Quadratic_Aminoglycosides:Morganella",-4.65663948542057,-3.6,-10.4080647275409,0.664921427307344,7.91308280114952
"Quadratic_Aminoglycosides:Mycobacterium",-1.44980682393196,-2.18,-5.45905720591663,2.83491648010709,4.25938932306726
"Quadratic_Aminoglycosides:Proteus",-0.0738487155696435,-1.1,-4.62702281695044,4.55244661156977,5.63783124103402
"Quadratic_Aminoglycosides:Proteus",-0.0738487155696435,0.41,-4.62702281695044,4.55244661156977,5.63783124103402
"Quadratic_Aminoglycosides:Providencia",2.96454127782856,2.19,-3.19148181804476,10.1495912745024,12.1116923237833
"Quadratic_Aminoglycosides:Pseudomonas",-2.90277178493084,-3.41,-6.07808982223921,0.30956813413695,2.72867547791366
"Quadratic_Aminoglycosides:Staphylococcus",-2.91512192198699,-2.99,-6.32359230094274,0.943163990083185,3.25996342042326
"Quadratic_Aminoglycosides:Staphylococcus",-2.91512192198699,-2.23,-6.32359230094274,0.943163990083185,3.25996342042326
"Quadratic_Aminoglycosides:Streptococcus",0.853754983176779,0.23,-3.06013471112666,4.49942782481882,3.68070465856758
"Quadratic_Aminoglycosides:Streptococcus",0.853754983176779,0.56,-3.06013471112666,4.49942782481882,3.68070465856758
"Quadratic_Amphenicols:Clostridium",-0.951213747174187,-1.43,-4.83614209878431,2.96950388520997,3.95422907087964
